STRUCTURE,STRUCTURE_ID,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,PVALFLAG,2023,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,PVALFLAG,2024,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2019,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2020,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2021,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2022,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2023,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,QNTUNIT,2024,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODQNT,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODQNT,2022,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODQNT,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODQNT,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODVAL,2021,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODVAL,2022,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODVAL,2023,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453073,SCPRODVAL,2024,0
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODQNT,2022,21600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODQNT,2023,16800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODQNT,2024,12195
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODVAL,2022,780000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODVAL,2023,960000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNPRODVAL,2024,783200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTBASE,2022,800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTBASE,2023,300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTBASE,2024,5
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALBASE,2022,30000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALBASE,2023,80000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALBASE,2024,400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,OWNVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTBASE,2022,400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTBASE,2023,600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTBASE,2024,6
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODQNT,2022,43200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODQNT,2023,33600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODQNT,2024,33024
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODVAL,2022,2800000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODVAL,2023,3200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PRODVAL,2024,2400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALBASE,2022,700000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALBASE,2023,800000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALBASE,2024,800000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,PVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,QNTUNIT,2022,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,QNTUNIT,2023,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,QNTUNIT,2024,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODQNT,2022,22313
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODQNT,2023,17078
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODQNT,2024,20828
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODVAL,2022,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODVAL,2023,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCPRODVAL,2024,2400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALBASE,2022,3000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALBASE,2023,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALBASE,2024,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,24453074,SCVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2003,1267300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2004,1192700
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2006,1346800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2007,1530400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2008,2271200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2009,1985700
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2010,2302000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2011,2486600
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2012,3101300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2013,2817500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2014,2546000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2015,2783400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2016,2359500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2017,2607300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2018,5145923
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2019,3801147
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2020,2360056
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2021,5622344
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2022,4270952
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2023,2071597
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPQNT,2024,1698365
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2003,63897880
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2004,77567670
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2006,54124040
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2007,62948270
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2008,69408620
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2009,46768790
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2010,71881400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2011,111356710
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2012,121312190
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2013,96034480
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2014,89146790
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2015,102540190
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2016,99886040
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2017,107736690
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2018,109326348
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2019,104179234
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2020,90980341
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2021,110965487
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2022,137677072
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2023,115751964
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,EXPVAL,2024,112604649
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2003,10702900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2004,12620200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2006,14472200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2007,19703800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2008,20448900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2009,16882400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2010,24800100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2011,21027100
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2012,18524500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2013,18821200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2014,22439400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2015,22628500
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2016,24807300
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2017,25743400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2018,28278946
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2019,30670125
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2020,27488099
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2021,30180196
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2022,38230603
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2023,36599499
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPQNT,2024,37298375
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2003,142879290
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2004,112726760
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2006,126730980
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2007,155817450
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2008,176542680
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2009,133331110
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2010,212594840
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2011,438554150
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2012,580770800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2013,457204290
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2014,456139790
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2015,502719130
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2016,529398630
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2017,560991880
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2018,625374639
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2019,654309623
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2020,616190428
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2021,897946079
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2022,1512622109
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2023,1357099041
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,IMPVAL,2024,1076601211
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODQNT,2021,10340286
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODQNT,2022,8818801
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODQNT,2023,5955567
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODQNT,2024,62046692
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODVAL,2021,311039264
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODVAL,2022,365199967
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODVAL,2023,345930184
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNPRODVAL,2024,269925499
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNQNTFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNQNTFLAG,2023,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNQNTFLAG,2024,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNVALFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNVALFLAG,2023,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,OWNVALFLAG,2024,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2003,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2004,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2005,20000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2007,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2008,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2009,800000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2010,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2011,600000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2012,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2013,900000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2019,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2023,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTBASE,2024,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2006,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2009,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2012,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2013,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2014,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2019,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2003,19378462
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2004,13243201
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2005,19353696
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2006,15080281
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2007,11100000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2008,7196660
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2009,11456388
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2010,13297865
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2011,15560188
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2012,14000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2013,12206279
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2014,5557089
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2015,6231436
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2016,8371459
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2017,13413028
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2018,13804829
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2019,12608659
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2020,9295239
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2021,10621496
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2022,9194133
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2023,6400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODQNT,2024,62200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2003,313026143
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2004,315895084
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2005,308474952
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2006,221710664
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2007,240000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2008,204059735
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2009,174884385
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2010,227329875
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2011,313232921
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2012,326577903
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2013,228278888
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2014,216266181
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2015,272838431
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2016,304136798
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2017,336104981
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2018,346052202
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2019,294321378
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2020,269140917
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2021,320774071
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2022,375165790
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2023,340000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PRODVAL,2024,300000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2003,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2004,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2005,70000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2007,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2023,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALBASE,2024,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2007,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2014,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,PVALFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2003,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2004,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2005,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2006,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2007,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2008,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2009,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2010,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2011,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2012,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2013,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2014,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2015,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2016,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2017,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2018,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2019,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2020,KG
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2021,kg
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2022,kg
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2023,kg
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,QNTUNIT,2024,kg
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODQNT,2021,281210
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODQNT,2022,375332
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODQNT,2023,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODQNT,2024,240000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODVAL,2021,9735807
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODVAL,2022,9965823
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODVAL,2023,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCPRODVAL,2024,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCQNTBASE,2023,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCQNTBASE,2024,80000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCVALBASE,2023,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,25992995,SCVALBASE,2024,4000000
